X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
-21.86374,31.062677,0.37646914,-1.3604349,-9.618149,-4.2005267,-3.8340712,2.8057826,1.562566,-0.14934886,0.3302452,-4.897428,-0.18764846,4.1087894,-0.17122732,2.4509919,-10.9924345,5.6436567,4.88362,-7.991998,-5.213731,-9.224102,0.9422532,5.7008166,6.984643,1.7065729,30.670908,14.765565,-10.953795,2.2745976,7.4373474,13.529391,19.98566,-16.25043,-0.65477145,2.3689754,7.9337244,11.500405,-13.065177,11.785512,-4.561448,-11.975136,14.23131,-5.2198105,1.8586159,-1.2682884,-7.957612,-11.944104,9.198032,5.1411486,11.366279,-0.3126853
-68.79753,-70.28095,16.00326,-6.1276774,17.371664,11.858425,24.727486,8.383841,5.853187,-4.036717,3.9355612,-11.86054,0.19784737,-0.5109245,1.4223385,-1.7433556,-3.5375805,-6.581534,-5.5659595,2.9010184,-5.4175673,-0.74645257,5.170634,-0.9138688,0.87778884,3.9691312,1.1925075,3.809543,4.0416036,3.5564907,-0.90709877,1.1971952,0.23135804,-0.4794189,2.2025325,-3.6526654,-2.5307364,-1.4721354,4.260298,-2.7618945,-0.22893457,-3.4165854,0.57679117,2.1746755,1.2138695,0.9859541,1.0116142,1.0473814,-3.745823,1.4627676,11.250862,6.975414
-31.878912,39.170246,-10.048706,-9.411889,-8.147255,-2.6265545,-10.217487,-2.1623979,0.54613185,3.716425,-3.5103843,-6.962485,10.732387,-2.2324953,3.9810414,-2.264342,-10.311593,5.5979886,-2.5312686,-1.9930532,-2.12438,-2.7970536,-6.620763,8.178135,10.497966,-2.3887577,-5.4580927,3.5921373,-1.1286814,1.9353701,3.645998,-16.121431,5.164431,-5.625013,-13.678145,-6.760893,0.71215343,-9.886018,5.5080028,-6.9537244,6.5249233,5.2806554,9.862843,5.517168,1.4256046,-2.0118477,5.722115,6.7348557,1.1323091,-5.6066194,11.387406,2.1169116
-16.00598,86.87975,-6.934317,-16.121569,-2.0814085,-3.7729785,6.1424937,4.0502696,2.0577075,14.796725,16.499094,-11.517235,9.818299,17.136196,5.3295703,-1.3877108,8.580206,6.6452174,15.9989395,-1.4594046,0.87274766,-4.3340974,-10.051799,4.7426815,-1.0673257,6.3380322,4.6053195,7.0481753,7.6265707,-2.598865,3.1778312,-5.2244964,3.0146072,5.777159,5.5184383,1.6279054,5.4366765,-2.2164135,-6.4860663,-2.0339875,1.4080204,-1.5080491,-2.3638654,-10.7269945,-6.1094584,5.491561,5.4685745,0.22829156,-1.6144902,1.6760405,11.580511,0.37830648
75.798996,-60.90654,-25.79955,-3.3192887,-2.358127,16.071074,-17.670189,33.164417,6.461354,-2.524896,-9.267701,6.602546,-5.2290993,19.065004,1.1343313,8.532775,1.9328133,1.0688208,2.4437,11.93036,10.452044,0.69701946,2.6445236,-0.6824106,9.027088,-1.4053087,-1.3057349,4.7914786,-0.0902155,2.1058476,8.427076,2.5307398,-0.2100159,0.012318972,-8.213086,-1.1347861,2.5656006,4.1845837,4.352307,5.2259173,-6.2449765,-1.2334727,0.18850201,1.5416,5.0133286,-2.3618748,2.477917,0.5202456,7.3565683,-1.8694886,-0.9377288,5.874054
-52.383457,-99.55158,-4.5850935,7.621954,-8.146876,18.31444,-2.4048564,11.198788,7.7305527,4.945262,-3.4133406,1.7159816,-4.2168064,2.1327162,5.65554,-2.0667906,-6.0119643,0.6958645,4.5183473,0.08402796,0.9114396,-0.4440241,-3.5754576,1.3482912,2.7144592,-1.1988297,-2.1116474,1.2804799,-2.4337435,2.5090344,-0.4052047,1.5677837,0.97794455,0.74541396,-1.0506576,0.2111208,-2.467692,-1.0053343,0.48567045,-0.035483394,1.1661929,-2.6272266,3.9226346,3.1269789,-0.31425467,-2.3913636,1.7765142,-1.308139,-4.6745453,-1.8164113,3.4187849,6.828838
-78.67174,-43.985462,44.808533,-38.22523,57.053497,16.70885,36.619892,14.246284,9.782069,-6.8110185,1.6284223,-10.549534,4.4802485,-0.97476286,-2.2698162,-5.157859,-5.280605,-8.2429085,-5.6142397,-1.9075437,-7.2400193,1.3338726,-4.1680827,-1.5268574,-4.2932105,2.6741753,-1.7626464,-1.1672058,-4.864323,2.9726305,-4.3110566,2.6750512,-4.5819116,-0.37851924,1.0775226,3.3778405,-4.9556613,-3.4529753,1.701911,-5.914263,0.49789783,-1.9207615,3.131619,0.06506947,7.0640297,-0.32895458,-4.677249,-0.48115706,-0.5175995,2.0822484,12.607897,5.878751
-31.91903,34.011303,-13.524731,-3.927214,-16.206501,-4.7991714,-5.9036374,4.350431,1.3297644,1.6601485,5.404767,12.970049,-13.781524,15.619675,-10.719947,-31.757128,5.711956,-13.975083,-10.644483,-0.7189239,-14.969883,2.0689092,-11.485988,-3.9982758,1.1000944,8.274685,-1.000442,-9.784979,-5.814446,3.930773,-2.7645056,2.5068445,-3.0729108,0.15175645,1.8325746,7.4021893,-6.5478497,-0.83389485,-6.1415515,-0.43775588,5.845096,-8.198396,-0.63881665,-9.228099,0.92567116,-3.5175614,-3.1080887,4.4784327,1.3564413,-4.2370543,11.1029215,1.5280787
-7.320097,50.730797,1.4753293,-6.6962337,-20.114168,-1.3873475,-3.7815745,18.284088,-24.062008,12.476743,9.044762,1.04859,-4.527137,4.8458357,4.3465967,-5.663108,4.69215,4.278146,-7.731952,1.2592018,4.6692305,10.126053,-10.238216,-0.67905766,-1.427028,-9.685335,-0.36759797,-5.830353,-5.9360585,13.041034,-15.050459,-6.8915954,1.0014956,-3.5955672,-0.3145328,-4.004905,1.2824703,-4.2450857,-1.2076882,1.0322511,-3.9716976,-2.41505,-3.968692,-7.7537427,-3.5812037,-4.6458726,-4.285976,-0.4425304,3.4818952,1.617033,10.053365,0.6334257
48.66932,228.70403,-44.273605,-25.772638,-35.10282,-20.743084,-16.566862,-9.540414,1.5082712,9.755645,-3.5418048,-18.360949,12.671556,-4.2333803,-19.169443,7.2009645,7.4005356,4.1579447,33.503216,-4.720413,21.59744,-0.08591448,13.821146,-5.8234644,3.5287392,-4.338874,14.822138,5.4076443,8.070346,-6.946297,-5.171221,-10.476026,8.435709,2.1681955,5.240472,-6.243615,-11.655772,-0.23227023,8.294988,5.1218834,5.867509,5.1989737,-0.9530696,-9.381816,-19.61892,13.121979,-7.5886006,-2.9467952,2.4160824,7.8636255,9.955365,-0.73253167
58.413265,-97.19707,-35.887566,-22.819216,-3.8314004,-25.7029,30.436556,-30.081125,-10.592154,5.326233,15.395404,16.331097,9.446099,12.714593,-14.111767,23.065823,2.6122248,7.7146053,1.9281294,3.1496615,-11.627083,-1.7683908,9.227449,-4.0548043,-0.7194205,-0.25920644,1.1956398,1.5158556,7.3795757,-3.5942924,-5.662437,0.884063,-4.740726,-0.65872747,1.1066195,2.452065,2.8471246,-0.119148254,-1.9066378,4.460168,-0.5465496,-3.0242627,-0.5953531,-2.3007736,6.8442445,-1.6636688,-1.0384607,-1.5950344,-1.8703041,7.5185266,-0.3384698,7.7143903
-35.298138,-1.7459304,-13.983812,12.8846245,-21.40655,-10.195071,-14.500556,-3.985125,-1.939681,-1.7553256,7.484413,-5.1963296,-8.122673,5.4751706,6.0464196,2.828496,-5.061661,0.1173717,-4.6953216,4.4762673,-12.305046,-1.2040116,-7.2074475,3.2337253,1.1656644,2.4642494,12.685058,-4.487569,-0.6820202,4.2611537,7.9759693,11.414512,-4.073463,-6.541966,-5.872242,5.086101,-1.1037645,-8.394691,7.2684555,-3.888756,8.694256,-10.054856,11.84527,9.956873,0.44193617,1.4295223,-6.306276,-0.8222884,-7.210435,8.166397,11.143804,8.034275
-12.799345,-27.500961,-47.568947,22.035316,0.26737562,20.236326,3.5687366,-0.2936242,3.6237473,-9.899802,1.2553798,-5.3745275,-4.3814754,17.546469,-3.456972,1.3537612,4.499757,4.4052114,3.7902806,-5.67047,-10.473115,-2.98176,-18.692255,-3.3289652,2.7885005,7.67769,-9.49461,10.189597,-9.307591,-8.5344,3.0779114,16.953735,-11.984915,-0.55021477,-1.3006539,-9.939629,-6.275573,7.614691,-0.23844725,0.6502929,4.377685,1.2011205,-1.928049,-6.4730315,-1.1427698,-4.339985,-0.7684574,-4.332665,0.41315413,2.756392,6.8014145,7.8028316
-60.650684,-49.028336,5.389347,1.4995446,-2.362753,3.0736916,3.196266,3.0430136,2.410184,-0.7762825,-3.3306272,-1.7675347,-7.707875,5.318069,-2.957237,-5.383265,-4.778488,6.27095,3.073754,1.6256831,-9.22908,-3.129945,-0.06059114,0.5869948,2.0754364,2.995512,-0.3867877,6.2678547,-1.7300173,0.9238169,-0.3843669,1.7099313,1.8230859,6.4920774,-2.1370113,3.496128,4.674163,-6.355796,3.6567895,1.2554843,-5.542968,1.583451,0.5308373,-0.29254857,1.8056897,-0.6586776,-0.9578673,-1.8106564,0.418341,-2.4092543,11.006149,8.433112
-38.663143,14.392765,-11.968361,7.8306856,-2.1053412,14.647543,-34.709114,-18.009531,-12.95392,16.007288,4.701238,14.260418,13.489424,25.81417,-3.9327083,26.197107,-5.0015154,-5.415499,2.0504656,8.485595,-0.5999045,4.4176936,2.081547,-2.5782137,13.7642355,-5.9269595,-5.000013,5.0288916,-7.760353,-6.7290382,-6.467333,-11.073417,12.6663475,-2.738299,11.519559,-0.022300003,-3.7571924,5.4420114,2.1051707,-3.1609962,-2.008443,-2.1630814,4.354938,-5.2160687,-15.367456,7.8795004,-4.1814013,-3.786615,-1.5155308,7.1678014,8.403799,4.995242
24.319563,-64.72612,-53.78047,-16.637058,-8.834473,-5.969309,-7.364076,2.9354267,10.387334,-6.9681826,-3.5080638,-4.1322036,-7.349159,2.9707825,-2.032408,9.389034,-15.456675,-6.520425,1.3477349,13.292748,5.303941,-0.23239678,-3.1493988,-2.302983,-0.44203103,-1.7685887,1.7824485,-5.546127,-4.2970257,8.063847,-1.9951189,-0.7412207,-2.008229,3.3823473,-2.1121235,7.10864,-4.275057,3.8092144,2.354214,-3.6411526,-2.817293,4.655704,7.046541,2.0142016,-4.412121,-0.49332675,1.6070439,-2.9899075,1.1959536,-2.0571144,0.19536804,7.678493
-3.2173703,86.677795,-43.383236,0.84147185,-36.159103,-10.354374,-19.504305,-0.83353597,5.0120025,-10.082886,-1.081067,-11.870786,-1.4688063,-15.985012,-7.4209027,5.395113,-3.008538,4.9358296,10.875849,7.589083,-8.146909,1.7690772,-7.316267,-12.816658,-5.4647856,-3.8028584,1.2048304,-2.2048268,-5.5411873,2.6757948,3.5985188,2.7810578,11.576876,-2.3882337,-3.7349997,10.421145,-10.0388365,-7.981387,4.909806,-3.4295387,3.3213258,-13.617253,7.322105,6.8962903,-1.5927278,-5.1317697,-7.4480453,-2.1534195,3.9257982,2.5804644,9.71578,0.4610975
185.24123,-116.079765,14.8483305,-50.594276,-30.083952,34.028656,-40.043594,44.475582,16.535187,1.0603006,1.4127623,30.183123,9.000654,5.5395713,4.4225698,-8.574849,8.678199,29.43532,6.00532,24.635418,-0.43801364,-1.9616796,12.821324,-2.2858138,-7.66494,2.0388966,6.4247985,2.7136757,5.912639,-1.9508111,0.49984533,-3.1221704,-8.1290245,1.808784,-8.001546,-0.8176615,0.16347444,-0.4755075,1.0640937,2.1762707,-1.6564674,-1.0093453,-3.4357376,3.4037263,9.103739,10.861684,-0.58241475,-1.3976471,5.131197,1.1103257,-0.829555,4.580923
-46.437378,35.887924,-7.240928,-31.926514,6.5324736,5.9559193,6.247332,1.9926714,-6.8473125,22.38262,-5.1921587,-7.752666,3.3919938,-14.3008175,1.1175318,10.8228,6.4409676,6.4754605,-7.1207113,5.4164886,1.0882133,-4.6994395,-4.619524,-2.3132985,6.430678,3.883672,-8.1824045,5.58826,-0.4336243,9.711214,2.7359424,4.1974254,-3.7050202,-0.3760366,-5.2434015,0.9480668,6.0638595,14.427057,0.067586355,-2.2841928,-8.44369,8.352239,-1.608848,-2.907702,6.2086997,-2.1306665,1.5794479,-0.4162766,-2.4757216,0.40763703,12.648116,2.503863
-12.057307,-98.110466,-13.793007,3.1711378,3.948538,1.8578022,-3.3097408,13.389198,6.563999,0.96369493,0.5639808,16.712278,-0.642778,41.597626,-0.3210665,37.104034,7.5725074,-2.1964302,5.8372555,4.932398,-11.363077,-1.8950208,5.078055,-3.4266045,8.122124,0.3311353,-4.7006555,1.5480627,-1.6961575,0.10093518,-1.003874,1.6302556,2.1895027,3.7981217,0.9941822,2.4085743,-1.5705307,1.8427931,-3.044165,-0.6614995,2.3854506,-8.194647,5.6872907,2.170281,5.5717597,-4.392579,-2.1456933,1.5444113,-0.117295705,-1.2301358,2.588787,6.768377
-11.233085,46.10181,-31.685684,-8.11377,5.8201904,32.778954,-21.57434,3.9548252,3.8981144,6.9388943,-1.8080953,15.24039,-4.39477,-5.089607,2.1708808,0.32819825,-7.1399956,17.356728,-0.15319516,15.506101,-9.672972,3.7520192,4.115634,-3.468164,-13.281843,-2.362664,-2.6662135,-2.9225452,11.66546,-1.4166731,-1.2878665,-10.560555,20.086441,1.8606548,-6.8484626,-1.2219987,-1.8124716,4.159342,21.879572,5.1498523,-4.6782937,2.3553627,-7.044848,-5.934323,0.46337834,-1.8158685,0.031049013,-5.5178123,-3.3199477,-5.1814995,7.4618883,3.7946107
-67.747375,-87.78028,1.3750201,23.65817,-13.29322,2.9206712,0.96085143,0.23757255,7.6613817,-1.1395333,-7.441591,0.76104474,2.3057156,4.158934,-0.64709616,-2.2412572,1.2158017,-1.3428103,1.4998313,-0.66865647,4.5546665,-1.0867318,-2.2421713,-0.85696703,-0.2684666,-1.0347257,1.7984798,0.8122417,-0.32512847,-1.303623,1.0693688,-0.19353122,1.0302685,0.8830838,1.691831,1.2238442,0.114702635,1.5862818,-0.06559193,2.082124,1.7710278,-0.65270483,-0.6664379,0.6917664,2.4638822,-1.5218397,2.2765186,0.75048804,-2.7520254,-1.7814811,11.746207,9.527293
-45.901566,-18.765354,51.304424,25.851906,4.0650344,-25.015327,-28.393097,-19.169823,2.8465252,-4.4994106,4.903053,0.23052216,9.000719,2.3723457,0.20313536,-0.9032874,10.394233,7.8047724,0.93155473,-1.1720482,-0.32112837,1.3523655,5.1421394,-4.7211595,0.16537601,2.048677,0.8716585,-3.5079072,6.562426,3.0759726,-7.6169667,7.0901427,-0.88982415,-0.26519233,1.7681847,1.2866081,-0.9709211,-0.30656034,-3.8858829,-1.8195711,-6.105603,6.2188454,0.83892304,-0.517883,0.99410564,-3.3262892,0.40752435,3.1219401,-4.1621065,5.411059,14.759986,7.554263
7.5278897,-73.01733,-31.918375,-2.5866628,-4.413542,-6.009872,-7.271583,12.531475,12.755053,1.3437043,4.39766,-7.409154,4.5108757,3.668101,-0.14757526,7.4848824,-7.9011006,0.38622338,-6.7682304,-1.076803,0.6247158,-1.498875,4.1390486,-1.541999,-1.700198,3.0594225,-2.9540107,0.6199423,-2.3329287,-1.8506298,0.29613993,-1.3569542,-1.015087,4.699169,3.5626605,0.53558564,-1.9531672,1.7864242,-0.4925034,0.2893558,1.97888,-0.24560657,2.9396975,0.34436774,-2.4152124,0.03618316,2.4485095,0.3750579,-2.6804032,-3.3039575,1.1738776,7.173467
-67.11475,-43.34466,-14.633988,-8.649028,5.6741266,12.7516365,13.838389,7.2261295,12.578744,-2.4896955,0.23460782,1.1474686,-2.2233438,5.638019,4.143006,0.797136,3.5991452,-2.4020338,-9.41475,-4.481646,0.27436936,-3.4455307,-2.4863732,-14.070187,-6.390965,-1.1602453,-3.7621577,2.6547656,2.465899,1.4785844,-0.73558545,-0.30399328,-2.2200515,-1.1191458,-2.8246512,-7.286805,4.351921,-1.1649264,-5.8647766,2.3237529,8.128047,6.3549147,-4.7276673,-1.861377,-6.114229,-0.46375796,4.562153,2.8336182,6.11677,3.9735765,10.532826,7.706828
-56.126858,-51.10819,50.50303,6.1974444,21.712866,-5.87789,-1.8067951,-4.1604657,6.3247085,-5.1022515,8.496442,-7.4136024,-3.6354024,-2.0132875,-5.088839,-2.0211535,0.6027931,3.445456,-3.6826003,2.536826,7.1689725,-1.9847131,1.4177985,0.9092913,0.050799165,-0.055419095,0.5093175,8.821398,-2.2218173,1.3404229,2.514531,3.5549777,-5.3602934,2.868032,-4.535091,2.3587253,-3.2374163,-1.3038336,-1.7148129,-2.9078162,-1.892359,-1.0657382,0.10432639,-2.1624224,-2.085768,2.6578271,0.7463012,5.431706,1.4582721,2.8068254,13.078709,7.768254
118.2808,-51.44021,-43.349045,-15.23197,16.676401,-4.655522,-4.8622084,-11.721172,-17.260866,-11.303354,-15.751554,-18.609838,-7.325968,11.6460705,7.814286,-13.424134,20.506815,-0.2777844,-17.043682,20.31528,-16.992746,-14.993905,-13.953052,3.4092596,5.864673,1.5301328,16.247147,-15.986476,-8.085702,-8.285684,-8.013779,1.2672795,-8.7064495,4.163648,5.199638,13.471827,1.4820745,6.4188795,5.5904093,1.6613334,-2.1894908,6.3718333,-0.2831962,-3.4257827,5.0062904,-3.75507,5.1553383,-4.71908,0.11169765,1.6045358,-1.8958479,6.0162687
-48.17071,-7.9099507,-12.806394,-9.272022,-5.965579,7.4389157,7.502959,6.7336826,-3.93252,-9.791839,-3.2796361,2.1366155,-6.744961,-3.9278755,-1.2701232,1.7791008,1.7322581,0.9817302,2.980853,0.6476843,-3.570383,7.408785,-3.2176046,0.55287826,9.0958605,-2.168978,-1.2514529,1.5194261,-6.799805,-2.2799644,-0.8724618,1.2487199,-1.1895825,2.7198055,-0.4958636,3.1406946,-1.7900203,3.423595,-7.148722,7.271664,3.3983135,-0.9952522,-0.23288175,4.10397,1.715071,-1.5002398,3.8484678,1.2162324,-1.9875963,-0.195964,10.770711,5.752171
30.871223,-79.05051,14.639102,-23.760067,-7.15847,18.353632,4.56853,-11.634698,14.626057,1.5199786,-2.2304246,6.5053864,3.4482455,11.755721,10.184756,-6.391178,-2.53279,-2.8032167,-3.2199898,-0.85812664,6.028671,-1.7311181,0.13563067,2.0163686,2.0987744,-3.4224281,3.88037,-6.259608,-7.996681,0.2636703,-2.3836472,2.7490048,1.7079402,2.375709,0.791457,0.55923414,-6.7926154,-0.2552063,0.5673448,3.6764119,2.6035295,5.045187,4.404275,-1.2302185,3.9690235,2.9372318,-4.459974,-2.0546694,-3.174761,2.4241986,1.0792264,5.868722
-8.656874,59.122417,11.7895155,10.559793,-15.293166,-23.160185,-23.379135,-5.22346,-15.295392,-2.739336,0.7075652,1.8889661,4.4905996,8.854428,11.157294,-7.694947,-3.0265536,0.227781,5.1746955,-11.51205,-6.856811,-3.2518444,4.2181606,-4.952282,-10.305142,6.1900163,0.68859,7.2803497,8.885627,-9.506577,1.6047534,3.7195559,8.355053,-3.3565562,-1.4839122,2.4920151,-10.391684,9.4358015,-3.101078,-3.8243887,-0.14152656,4.603274,0.5596837,-4.755326,5.5600743,-3.0214577,3.2019606,-2.8725982,5.7042937,3.1644983,8.786214,1.2299861
-31.062794,-8.873059,45.00057,36.265945,-8.222241,-22.54373,-26.893923,-13.8003,-13.83,-13.938503,17.736912,-8.819649,6.043379,2.2682545,9.293942,-9.302452,-7.2900505,0.5448862,7.7987547,-1.7125881,-4.48165,3.9416797,9.116136,-3.542891,0.50314754,-11.514243,6.213477,10.662428,2.716233,5.092033,2.086313,0.75738,2.6282766,4.7767177,-0.8854231,0.92431974,-1.8751544,-4.7738976,-2.35162,1.0404822,-2.834439,-6.2258134,9.278467,10.212839,2.2424219,-9.901096,-2.4331055,-3.025006,-2.782646,4.181952,14.580052,7.064525
74.5061,-6.899299,39.33951,-35.485382,-10.459126,8.8057785,45.70753,-29.49188,-9.583277,-1.9725343,-23.27437,-21.15825,26.20693,-9.11657,-6.539414,4.391146,-4.652858,-5.6063523,1.5522615,-1.9865673,7.2803054,14.8069,-1.2443485,-0.028027045,9.710179,3.492562,-3.405576,0.6395934,-5.04019,8.840618,-9.518818,0.037948404,1.4971234,1.6421514,-2.5622044,5.5302024,-0.4667629,-1.3482492,5.4643226,-6.0688415,-5.3982234,-6.114906,-7.715291,-4.1838236,1.5273496,1.1523539,-1.3793263,-2.528721,11.072205,0.24242894,-2.9550958,3.147521
-38.250412,9.004181,-4.522945,2.9857678,-21.707972,-6.675028,-11.7336,-1.7769922,-13.186528,10.225895,2.2956324,-7.071454,0.3592996,12.383873,1.6795523,-0.67893374,-5.006158,5.524428,4.784344,1.7901767,-3.1812649,3.000522,4.8037834,-1.9003377,2.708846,-6.0102434,2.7844493,-6.786712,-1.7210981,1.397073,-10.472362,0.4052738,8.156389,-7.5058174,5.932949,-8.063197,1.6487222,-13.762126,2.1466227,-8.917686,-3.2810442,8.717154,-4.9178963,-3.1602058,4.6547647,-10.867567,-3.302844,2.2189844,2.550815,4.137799,10.3530855,3.8446007
-6.240035,-103.03103,-18.002296,14.863381,10.236997,-27.629679,17.394886,-5.4862256,-8.24557,2.9612522,0.30198905,6.6801744,-0.8983823,-6.640257,0.76694894,3.426856,-1.2160809,-1.0996108,6.5962043,-6.494986,-4.192112,2.7337704,-0.06759281,-1.555575,5.8268557,0.19847152,-0.9901047,0.88801295,5.2155886,1.5772175,-2.503722,-0.01608731,-2.4349062,-2.4942641,1.6443644,0.37880042,2.9122615,-0.55442446,0.51587385,3.172934,-2.0735376,-6.7246966,0.74044394,0.98406243,1.9712383,-1.2747666,-4.1792774,0.74419826,-1.4641547,3.1674738,1.3104503,7.8594985
-21.983095,46.325047,-6.7517676,-4.8034205,-10.438421,-6.4259033,-2.1144521,5.183575,-6.9444165,-7.3261976,1.8360192,-9.729071,-22.316772,-1.6902064,-10.730277,-10.192402,-15.038567,-3.663432,5.711757,17.401653,0.40268594,17.308481,10.66764,-3.5511177,-5.3481064,-6.7490997,-7.1681037,0.8462352,-8.276953,2.2704756,-7.41839,-4.866155,1.3432999,0.4495445,0.085986234,3.0240624,-0.34022632,1.884704,5.265156,-1.6627711,0.27043873,0.96984315,1.0953349,1.9105202,-0.2795104,-0.87965274,3.1850324,1.3511103,5.26594,4.155661,11.263978,0.15314582
-40.98119,-0.83711624,53.19695,10.193209,20.332956,-16.026783,-6.54419,-8.596594,14.1209345,-16.454967,-2.534186,2.7116609,-11.890774,-6.555378,-30.680037,-5.7688513,9.103571,24.255213,-6.0239916,-3.5648487,3.0098834,-7.3868423,-3.7546296,12.892994,24.588825,19.110607,-5.257884,-10.231949,12.942463,24.246677,10.156911,-10.254458,-0.48087475,6.48249,-9.0921135,-1.2094291,0.5080038,-10.272869,6.7157726,-0.21449234,5.0433497,3.1047368,0.48022035,-14.660346,-5.2661085,-3.1195061,-9.561243,-15.090419,2.3943913,-15.75093,14.679469,7.592516
-40.168156,-11.611348,23.078503,9.933266,2.123585,-9.524463,-1.5156658,-5.241223,10.457326,-10.302142,2.5569339,0.034811955,-0.24778928,13.204947,2.2630672,0.72608006,3.011934,6.090103,-0.44100252,-4.138462,3.898673,4.9587946,-1.2704291,0.25522637,-3.8452425,-4.0595994,-2.2519374,2.421992,2.0078266,-0.20964049,-2.515002,-9.733991,0.14725755,-0.71709883,-3.1377673,-0.18983948,2.4790955,-2.2830622,-0.025700606,0.65158755,4.524812,1.5965604,1.3844374,-5.6894846,-6.8247275,-0.30102822,-0.98547435,-5.301415,6.6959,-4.0945888,13.442721,7.751072
-24.737734,43.13657,29.437918,-15.613793,17.642984,-7.229865,-2.5259137,0.7668917,-2.9510849,-17.150208,6.588341,0.36940256,1.9387137,1.494168,1.1389909,7.4630647,-2.5342042,-3.070154,0.7782135,-4.702201,-11.081674,-5.056632,9.240082,-6.009644,0.12716427,0.5340878,8.486127,9.059803,6.0470805,-7.803458,-6.7263155,-4.6955695,0.34640577,-1.1755041,6.079228,-7.313405,-5.271311,12.341925,1.9641639,6.557923,-2.595283,10.997342,-7.131679,3.2280838,1.8719492,2.135397,2.2881942,-4.965538,-10.317203,-0.84729105,14.037064,1.7637725
202.16858,-23.486086,-7.9909124,24.328646,19.14825,-13.453685,-37.212814,-17.090603,-16.815874,-11.004522,5.6979294,-3.477319,1.2029835,0.7660495,7.953882,-12.7695875,2.345452,-5.5823956,2.344437,11.763624,-13.107892,-12.01563,-2.3348517,23.536188,-10.032184,-17.684155,-21.323355,-5.168028,-1.0692973,-16.924797,2.3696601,-12.4853735,-5.2624755,7.3346915,1.1935207,6.8213964,2.6496613,9.51732,8.360666,-15.411247,-11.391849,-2.602609,-14.357688,-10.62447,18.88837,-17.923351,-0.6570126,-5.530243,6.8438225,-3.5196896,-3.1763716,4.956475
-29.44281,49.694504,-2.572153,-18.0211,1.6998596,-3.6057675,-0.63840437,-1.233534,0.8851315,-7.9275923,-7.4244576,6.35766,-10.579602,2.755572,-0.5509347,2.3146865,-5.3841853,4.6723347,0.6040743,-3.6727176,-2.5845408,-3.3342876,2.110593,4.2818184,-3.1064506,-1.1024556,-2.0949411,4.0871997,3.6078858,0.5510913,6.2824802,-7.053974,-8.606563,5.051598,1.2168608,4.273711,-2.5035233,-1.4730824,7.119889,-4.662196,-7.0446815,3.354193,8.40325,6.8363676,-3.5582616,-0.7054583,-1.327992,-3.486646,2.0117395,-3.0724814,12.336595,0.7151465
-16.287626,31.216518,-0.5304013,11.582061,-16.889128,-7.362643,0.48837367,2.6702986,1.2921039,4.301053,0.23447083,-0.80618614,0.34983936,6.241811,13.441628,-0.45090216,-0.19790284,4.8594403,9.438859,-4.0075417,-1.0296594,-1.7863489,-6.2916675,5.5173903,-3.9342537,-3.4281313,6.206914,-5.534283,-3.1910107,-1.4538099,3.4762368,8.189172,1.873216,-5.5799,-0.35269195,-14.281092,-6.402043,-18.007845,-12.548592,6.736482,-0.9189992,2.5702803,-9.118141,-7.156151,2.7203448,-0.31027406,-4.688038,6.671767,-1.4709625,8.395704,9.418523,0.9309384
-4.718514,73.418526,14.403577,3.825336,-3.656545,-13.754304,7.060845,2.939785,-11.497691,-16.873314,-1.8245007,10.549147,-5.542077,5.209775,8.626056,5.718573,-4.78856,3.1785936,-1.7047377,1.0559844,-6.423439,-1.3011901,2.2344773,-4.0266514,-2.944435,5.9544935,-0.25657552,2.8792508,7.413342,-10.671828,-1.106847,-10.042999,3.910077,-2.1630385,-3.8315566,-1.7043347,5.38432,0.9042824,15.830672,8.347453,-6.4633317,-1.8322847,-1.1109772,10.308618,-1.2551149,3.172,-2.293521,-8.774795,-4.9325595,4.2693768,10.174345,-0.5855382
46.28219,-69.20819,-25.280674,-2.3756099,2.5146039,-18.016844,9.052116,5.025467,-1.9939682,-9.840271,5.694667,-10.832584,-2.8097496,2.6103184,0.20448379,-0.30332178,4.645374,2.6327825,-1.5148557,-3.8568563,-3.4667997,-5.338914,2.648933,-1.4726504,-3.4605923,-7.7568393,0.84870285,4.6965866,3.9537513,-2.7791517,-3.301209,-6.876852,-2.3694794,4.3492827,-0.44596347,-7.973131,8.436925,4.830565,4.1919937,1.7250991,2.20411,9.914965,1.3002334,7.867479,-2.228376,1.6340231,9.495348,16.591797,-2.0406685,-15.8655,-0.33558837,6.872687
